1150	Converts formulas into formulas stored as text. The cell format is changed to 'Text'. Cells without formulas remain unchanged.
1151	Converts formulas into English formulas stored as text. The cell format is changed to 'Text'. Cells without formulas remain unchanged.
1152	Converts references in formulas to absolute references.
1153	Converts references in formulas to relative references.
1154	Converts date and time values stored as text into a real date, with time if applicable. The cell format is changed to 'General'.
1155	Converts formulas stored as text into real formulas. The cell format is changed to 'General'.
1156	Converts numbers stored as text into real numbers. The cell format is changed to 'General'.
1157	Converts English formulas stored as text into real formulas. The cell format is changed to 'General'.
1158	Converts numeric values (numbers, date, time) into numbers stored as text. The cell format is changed to 'Text'.
1159	Insert headers/footers
1160	Reposition the header (heading) correctly on the process-step shape
1161	Copy
1162	Copy maximum of selected cells
1163	Copy minimum of selected cells
1164	Copy average of selected cells
1165	Copy sum of selected cells
1166	Copy the maximum over the selected visible cells to the clipboard.
1167	Copy the minimum over the selected visible cells to the clipboard.
1168	Copy the average over the selected visible cells to the clipboard.
1169	Copies the text of a text shape into the second selected shape and deletes the text shape.
1170	Copy the sum over the selected visible cells to the clipboard.
1171	Copy
1172	Copy with coordinates
1173	Copy menu
1174	Copies the height and width of the table rows or table columns to match them with another table.
1175	Copies the height and width of the crop of a cropped image to match the crop with another image.
1176	Copies the height and width of the chart as well as the size and position of the plot area to match another chart.
1177	Copies all visible sheets each into a new workbook and saves them in the same directory as the current workbook. The current workbook is not changed.
1178	Copies the text of all selected shapes to the clipboard.
1179	Copies the current slide to the clipboard in high quality.
1180	Copies the selected worksheets into a new workbook. This also works when several sheets contain lists and tables. The current workbook is not changed.
1181	Insert the copied slide as an updatable thumbnail in bitmap format with a reference to the original slide.
1182	Insert the copied slide as an updatable thumbnail in PNG format with a reference to the original slide.
1183	Insert the copied slide as an updatable thumbnail in vector format (Enhanced Metafile) with a reference to the original slide.
1184	Insert the copied slide as an updatable thumbnail with a reference to the original slide.\n\nIf the original slide is from another file in the same directory, only the file name is stored, otherwise the absolute path is stored and the original file must not be moved.
1185	Insert copied connection points into selected shapes
1186	Toggle circle (width = height)
1187	Circular arrangement
1188	Circular arrangement options
1189	Arrange in a circle
1190	Edit circle segments
1191	Insert circle segments
1192	Create circle segments
1193	Circle segments…
1194	Intersection
1195	Italic
1200	Loading
1201	Load custom styles from this gallery file.
1203	Switch layout
1204	Remove empty sections
1205	Remove empty placeholders
1206	Empty columns
1207	Select empty columns
1208	Empty rows
1209	Select empty rows
1210	Fill empty cells in the selected range each with the filled cell above.
1211	Fill empty cells downward
1212	Sets the alignment of the shapes within the table cells.
1213	Sets the point that should be fixed when rotating the shapes.
1214	Sets the point that should be fixed when swapping the shapes.
1215	Sets the point within all other shapes from which the distance or angle of the shapes is measured.
1216	Sets the point within the center shape from which the distance or angle of the shapes is measured.
1217	Determines which shape within the selection should be in the center.
1218	Specifies that distance or angle is calculated for each shape individually from the center to the respective shape.\n\nThis function is useful to change the angle of a diagonal of shapes or to achieve a star-shaped arrangement of shapes.
1219	Specifies that distance or angle is distributed evenly from the center and between each shape.\n\nThis function is useful to distribute several shapes along a diagonal or around a center.
1220	Specifies that distance or angle is always changed by the same difference from the center to the respective shape.\n\nTemporary toggle possible with the ALT key.
1221	Specifies that the first selected shape within the selection should be in the center.
1222	Specifies that the last selected shape within the selection should be in the center.
1223	Places a traffic-light status overlay on the selected shape that indicates whether the operation was successful and shapes were updated. Works for matching size, position, formatting and text.
1224	Last shape in the slide deck
1225	Position last shape at the center
1226	Find last linked shape
1228	Re-index library
1229	Manage library
1230	Select library files and add them permanently to the configuration.
1231	Add or remove library files or folders.
1232	Select a library folder and add it permanently to the configuration.
1234	Insert Likert scale as toggle shape
1235	Line off
1236	Change the line of a toggle shape
1237	Toggle line outside only
1238	Change line
1239	Line/border
1240	Change the line color of a Harvey ball
1241	Line color for selector
1242	Change line color
1243	Left edge
